Sample_ID,Image_ID,Material_Type,Material_Subtype,Source,Exposure_Type,Crack_Level,Surface_Damage,Breakage_Level,Discoloration_Level,Deformation_Level,Missing_Portion,Damage_Score,Condition_Score,Condition_Class,Structural_Integrity,Recovery_Pathway,Reconditioning_Required,Recovery_Potential,Alternative_Use_Category,Alternative_Use_Suitability,pixel_img_width,pixel_img_height,pixel_obj_width,pixel_obj_height,relative_area,edge_density,fill_ratio,color_std,mean_brightness,std_brightness,contrast,texture_laplacian_var,dark_pixel_ratio,bright_pixel_ratio,mean_hue,mean_saturation,saturation_std,contour_area,contour_perimeter,circularity,solidity,extent
TRAINING_00126,107.jpg,concrete,Reinforced,Demolition_Site,Exterior_Weathered,5,3.5,2,Moderate,3,Medium,3.3,5.1,Fair,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Landscaping Use,51,1920,1200,129,92,0.005151041666666667,0.1654870239298955,0.6841085271317829,52.902149106087734,126.40537580047186,51.93708660842535,219,642.5460752469957,0.09833164812942366,0.045584765756656556,26.265588136164475,73.70871250421301,23.61037089955918,8119.0,440.8183217048645,0.5250408953862095,0.9509809663250366,0.7003968253968254
TRAINING_00127,107.jpg,brick,Standard,Demolition_Site,Exterior_Weathered,5,3.2,3,Moderate,1,High,3.0,5.5,Fair,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Landscaping / Garden Edging,55,1920,1200,107,109,0.005062065972222222,0.0658492669124582,0.5875417988510675,48.6526269567505,97.90036868730172,48.209051884108455,166,198.0121862677156,0.307210837691846,0.0,51.141987481779985,69.03455371688244,26.749550675869177,6852.5,383.4873685836792,0.5855402866908973,0.9542542821334076,0.5930846460100399
TRAINING_00128,108.jpg,brick,Standard,Demolition_Site,Exterior_Weathered,4,3.5,2,High,2,Medium,2.7,5.9,Fair,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Landscaping / Garden Edging,59,1920,1200,114,143,0.007075520833333333,0.041221935958778065,0.6128695865537971,68.32709855119106,142.46184517237148,63.95474499915416,194,125.81016316053024,0.05244755244755245,0.12808244387191756,15.128389154704944,94.0483989694516,30.942136757009923,9991.0,424.9604573249817,0.6952192383399227,0.9431255014867608,0.6226473887573227
TRAINING_00129,108.jpg,concrete,Reinforced,Demolition_Site,Exterior_Weathered,5,3.5,2,Moderate,2,Medium,3.0,5.5,Fair,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Landscaping Use,55,1920,1200,115,149,0.0074370659722222225,0.13049314269039977,0.6518821126349577,45.71459606276165,98.14770936679311,46.962285588888044,227,335.2580932499422,0.2767435074409104,0.008812372337321272,56.32430697402977,42.063729209220895,12.478305440440517,11170.0,610.0142787694931,0.37720985931866285,0.9196443273505681,0.6620436225699383
TRAINING_00130,108.jpg,brick,Standard,Demolition_Site,Exterior_Weathered,3,3.5,3,High,2,High,2.7,5.9,Fair,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Landscaping / Garden Edging,59,1920,1200,179,215,0.016703559027777776,0.03806677926464856,0.5143822268416266,64.21796851601354,133.48387683513056,58.64946000857817,213,205.7087757095429,0.0017669221774717421,0.05007145641158893,14.699519293231129,98.0140314408211,31.95149485085817,19796.0,628.8670908212662,0.6290274132216579,0.9680432284407932,0.5221290288547766
TRAINING_00131,108.jpg,concrete,Reinforced,Demolition_Site,Exterior_Weathered,5,3.5,3,Moderate,2,High,3.3,5.1,Fair,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Landscaping Use,51,1920,1200,80,96,0.0033333333333333335,0.10546875,0.4348958333333333,49.7718003571462,106.84205729166666,50.86043430859805,216,257.5515706210666,0.21458333333333332,0.017447916666666667,44.030078125,49.546875,15.137972763915307,3340.0,360.676185965538,0.32264236603667207,0.762644137458614,0.5958965209634255
TRAINING_00132,108.jpg,brick,Standard,Demolition_Site,Exterior_Weathered,5,4.0,2,High,3,Medium,3.3,5.1,Fair,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Landscaping / Garden Edging,51,1920,1200,125,82,0.004448784722222222,0.07190243902439024,0.6172195121951219,64.86597226530608,143.87229268292683,58.254177977350054,207,319.41786556573464,0.03824390243902439,0.1333658536585366,16.676878048780488,103.35082926829269,31.0691603314695,6326.5,406.83556723594666,0.480325395431469,0.9075455458327356,0.6844639186411339
TRAINING_00133,108.jpg,concrete,Reinforced,Demolition_Site,Exterior_Weathered,5,3.5,2,Moderate,2,Medium,3.0,5.5,Fair,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Landscaping Use,55,1920,1200,92,110,0.004392361111111111,0.11057312252964427,0.6360671936758894,46.51162041530829,107.47262845849802,47.09887675423033,211,314.91183543525125,0.23102766798418972,0.0011857707509881424,40.61808300395257,55.04693675889328,22.474840357933083,6437.0,356.67618680000305,0.6358360437217906,0.9466872564159129,0.6489565480391168
TRAINING_00134,108.jpg,brick,Standard,Demolition_Site,Exterior_Weathered,4,2.5,2,Low,3,Medium,3.0,5.5,Fair,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Landscaping / Garden Edging,55,1920,1200,92,140,0.005590277777777777,0.045419254658385096,0.6681288819875777,29.56824854989523,78.80590062111801,27.77581999442671,153,175.34487143025925,0.28633540372670807,0.0,46.56700310559006,73.18711180124224,26.765511930941813,8605.5,409.9482653141022,0.6434693524164119,0.9549464573045553,0.6803304609060005
TRAINING_00135,108.jpg,concrete,Reinforced,Demolition_Site,Exterior_Weathered,5,3.5,2,Moderate,3,Medium,3.3,5.1,Fair,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Landscaping Use,51,1920,1200,84,122,0.004447916666666667,0.13514832162373147,0.7155542544886807,59.395185889797006,150.72140905542545,56.25868796021122,218,240.91226570131766,0.0351288056206089,0.164032006245121,20.8864168618267,86.98985167837627,22.878533551780635,7333.0,439.22034335136414,0.47766855747945786,0.8787297783103655,0.7241753900849299
TRAINING_00136,108.jpg,brick,Standard,Demolition_Site,Exterior_Weathered,5,4.0,3,High,2,High,3.3,5.1,Fair,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Landscaping / Garden Edging,51,1920,1200,107,135,0.00626953125,0.08985808238144687,0.49518864659051576,69.11719808563552,127.12869505019037,69.9042403681916,221,468.3060751389744,0.13367947386638976,0.18386985115957077,25.599030806507443,71.55389408099688,25.02308147845906,7153.0,390.96045672893524,0.5880746006406802,0.9496183206106871,0.5083866382373845
TRAINING_00137,108.jpg,concrete,Reinforced,Demolition_Site,Exterior_Weathered,5,3.5,2,Moderate,2,Medium,3.0,5.5,Fair,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Landscaping Use,55,1920,1200,115,149,0.0074370659722222225,0.1732127224978115,0.6029180040852057,56.88278363446994,127.21925882696236,56.5071956469486,218,684.9150091282354,0.06454625036475051,0.06477969069156697,23.801634082287716,69.63665013131019,26.25029774168551,10331.0,596.1564155817032,0.36528495186064297,0.8762882225709318,0.6523743369537762
TRAINING_00138,108.jpg,brick,Standard,Demolition_Site,Exterior_Weathered,5,3.2,2,Moderate,1,Medium,2.7,5.9,Fair,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Landscaping / Garden Edging,59,1920,1200,89,86,0.003322048611111111,0.09681212437940946,0.6210478181343089,34.88449058267884,87.74144238306768,34.92721034945982,155,419.30377480663736,0.2880846616148419,0.0,51.27110007839038,53.920564410765614,20.710131602065733,4753.5,363.8061293363571,0.4513187107653713,0.9020779960148022,0.6504515599343186
TRAINING_00139,108.jpg,concrete,Reinforced,Demolition_Site,Exterior_Weathered,5,4.0,2,High,1,Medium,2.7,5.9,Fair,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Landscaping Use,59,1920,1200,126,115,0.0062890625,0.15327812284334025,0.6703933747412009,72.57364332350907,172.86604554865426,71.67777996283759,226,988.6358420671356,0.011801242236024845,0.49213250517598345,22.668253968253968,76.64154589371981,22.904859468205558,9714.0,406.33304047584534,0.73933912193185,0.95314723053525,0.6816842105263158
TRAINING_00140,108.jpg,brick,Standard,Demolition_Site,Exterior_Weathered,5,3.2,3,Moderate,2,High,3.3,5.1,Fair,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Landscaping / Garden Edging,51,1920,1200,135,111,0.00650390625,0.07640974307640974,0.47811144477811146,37.67856900988844,82.18558558558559,38.14536662244218,184,404.83203439230573,0.3121121121121121,6.67334000667334e-05,51.274407741074405,56.701034367701034,24.863023660515697,7164.5,412.5168058872223,0.529069174060475,0.9322100058551819,0.48530109056424847
TRAINING_00141,108.jpg,concrete,Reinforced,Demolition_Site,Exterior_Weathered,5,3.2,2,Moderate,2,Medium,3.0,5.5,Fair,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Landscaping Use,55,1920,1200,94,121,0.004936631944444445,0.14779321259011782,0.701336381220327,37.766063757204016,92.85897661332865,38.98317866223265,183,630.0363111859392,0.26868296113944085,0.0,56.846316159662386,36.270529277299104,9.735153721929795,7977.0,360.53405129909515,0.7711819900148302,0.9747662980387365,0.7286262331019364
TRAINING_00142,108.jpg,concrete,Reinforced,Demolition_Site,Exterior_Weathered,5,4.2,3,High,1,High,3.0,5.5,Fair,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Landscaping Use,55,1920,1200,127,132,0.007276041666666667,0.1010498687664042,0.5634693390598903,83.33298971731018,158.33834407062753,85.88266596951877,230,1395.4867517861758,0.03996659508470532,0.5024457170126462,24.875626342161777,61.93969219756622,21.334042657038193,9446.0,419.1025924682617,0.6757983244951825,0.9476324237560193,0.581507017975868
TRAINING_00143,108.jpg,concrete,Reinforced,Demolition_Site,Exterior_Weathered,5,3.5,2,Moderate,2,Medium,3.0,5.5,Fair,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Landscaping Use,55,1920,1200,101,80,0.0035069444444444445,0.1561881188118812,0.6411509900990099,53.71364625523939,120.90631188118812,52.18248406628869,219,658.8438032882806,0.1094059405940594,0.015099009900990099,23.416089108910892,82.04938118811882,27.37419309563067,5180.5,326.8355669975281,0.6094287233323438,0.9360375824374378,0.669142340480496
TRAINING_00144,11.jpg,brick,Standard,Demolition_Site,Exterior_Weathered,1,1.2,2,Low,5,Medium,2.7,5.9,Fair,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Landscaping / Garden Edging,59,1920,1200,170,75,0.005533854166666667,0.0,0.7737254901960784,14.939799947890087,51.24250980392157,11.54580361654678,58,32.0003907727797,0.24031372549019608,0.0,35.28690196078431,88.06149019607844,21.314621312631484,9865.0,464.30865585803986,0.5750338272564192,0.944245034697296,0.7888213657444426
TRAINING_00145,11.jpg,concrete,Reinforced,Demolition_Site,Exterior_Weathered,5,2.5,2,Low,2,Medium,3.0,5.5,Fair,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Landscaping Use,55,1920,1200,83,106,0.0038185763888888887,0.05762673334848829,0.6321891338940668,24.171034828570505,73.54353262105023,24.922080952541197,125,98.78835773552245,0.1844737440327347,0.0,60.78245055694476,24.50500113662196,12.455336346125351,5562.0,564.3574256896973,0.2194483708265348,0.7820035149384886,0.6769717624148004
TRAINING_00146,11.jpg,tile,Standard,Demolition_Site,Exterior_Weathered,4,3.8,3,High,4,High,3.7,4.4,Fair,Visually Compromised,Refurbishment / Alternative Use,Yes,Medium,Mosaic / Decorative Use,44,1920,1200,110,195,0.009309895833333333,0.0406993006993007,0.4767832167832168,76.61556044692055,125.8413986013986,79.49117158998146,228,389.7611705848153,0.2683449883449883,0.23916083916083916,53.39426573426574,59.90801864801865,22.23075162889609,10227.0,694.6660814285278,0.2663213182946511,0.8891110628124321,0.5251617541337168
TRAINING_00147,11.jpg,brick,Standard,Demolition_Site,Exterior_Weathered,1,1.2,2,Low,1,Medium,1.3,8.0,Excellent,Visually Intact,Direct Reuse,No,High,Direct Construction Reuse,80,1920,1200,100,111,0.0048177083333333336,0.01144144144144144,0.6000450450450451,19.120655299929926,55.07459459459459,15.512599458271447,74,44.74201837513189,0.3747747747747748,0.0,47.54882882882883,83.33486486486487,36.20283238545689,6660.5,402.3746715784073,0.5169581972834817,0.9373065015479877,0.6116161616161616
TRAINING_00148,11.jpg,concrete,Reinforced,Demolition_Site,Exterior_Weathered,5,4.0,2,High,3,Medium,3.3,5.1,Fair,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Landscaping Use,51,1920,1200,108,69,0.003234375,0.10507246376811594,0.6805555555555556,63.81651132821541,155.85104669887278,60.897517220115866,204,445.67754961148376,0.0012077294685990338,0.21349973161567365,19.06964573268921,90.21672034353193,19.07753551515194,5071.5,365.46298360824585,0.4771550262565024,0.8988037217545414,0.6869158878504673
TRAINING_00149,11.jpg,tile,Standard,Demolition_Site,Exterior_Weathered,4,3.8,2,High,4,Medium,3.3,5.1,Fair,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Mosaic / Decorative Use,51,1920,1200,67,137,0.003983940972222222,0.048153393615862294,0.6026255583396884,81.84352777110726,173.36430983767295,83.56061432426975,207,274.4672137446796,0.0032683298834295673,0.5840505501688638,23.983985183571196,71.26593310818171,14.831852908218384,5531.5,340.14927554130554,0.6007775287226876,0.9412115024672452,0.6254522840343736
TRAINING_00150,11.jpg,brick,Standard,Demolition_Site,Exterior_Weathered,1,1.2,2,Low,4,Medium,2.3,6.6,Good,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Landscaping / Garden Edging,66,1920,1200,67,142,0.004129340277777778,0.015976455749421904,0.6779482867353374,19.30494294643994,56.52417490014715,15.405652625999958,69,44.40848835494589,0.302606684885432,0.0,43.85453016607105,92.81606054235863,30.793329588503724,6450.0,386.30865573883057,0.5431261336772069,0.9451934349355217,0.7037643207855974
TRAINING_00151,11.jpg,concrete,Reinforced,Demolition_Site,Exterior_Weathered,5,3.5,2,Moderate,1,Medium,2.7,5.9,Fair,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Landscaping Use,59,1920,1200,84,82,0.0029895833333333332,0.15534262485481998,0.6895325203252033,52.01242008280373,131.83522067363532,51.114753807808135,209,678.3976514349047,0.03208478513356562,0.057055749128919864,19.646341463414632,73.98867595818815,15.792788956737404,4749.5,319.32084834575653,0.5853332664616441,0.92763671875,0.7240091463414634
TRAINING_00152,11.jpg,tile,Standard,Demolition_Site,Exterior_Weathered,5,3.2,3,Moderate,3,High,3.7,4.4,Fair,Visually Compromised,Refurbishment / Alternative Use,Yes,Medium,Mosaic / Decorative Use,44,1920,1200,159,111,0.00766015625,0.051617655391240296,0.4819253215479631,41.885805722999294,81.00628930817611,42.94966879532514,170,236.92946373742015,0.46886509150660094,0.0,64.8108108108108,57.879313275539694,23.284510901378628,8505.5,476.8010765314102,0.470148720314048,0.8688390622605853,0.492501447596989
TRAINING_00153,11.jpg,brick,Standard,Demolition_Site,Exterior_Weathered,3,2.5,2,Moderate,1,Medium,2.0,7.0,Good,Visually Intact,Direct Reuse,No,High,Direct Construction Reuse,70,1920,1200,101,102,0.004471354166666667,0.032226752086973405,0.6661327897495631,42.70761431096699,90.84672879052611,35.41716745875945,131,112.47415412341878,0.22840225198990488,0.0,32.25723160551349,114.31624927198602,38.79133639177165,6862.5,399.32084834575653,0.5408144055661084,0.9360933024144046,0.6863186318631863
TRAINING_00154,11.jpg,concrete,Reinforced,Demolition_Site,Exterior_Weathered,4,2.8,2,Moderate,1,Medium,2.3,6.6,Good,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Landscaping Use,66,1920,1200,102,117,0.0051796875,0.04005362828892241,0.6240154181330652,33.955759301934265,79.447209653092,35.05430229575325,149,223.2970003038049,0.3412099882688118,0.0,62.23026646556058,45.59141947377241,11.994851701873356,7447.0,399.98989510536194,0.5849155644595531,0.9369652742828385,0.6356264936838512
TRAINING_00155,11.jpg,tile,Standard,Demolition_Site,Exterior_Weathered,5,4.0,3,High,3,High,3.7,4.4,Fair,Visually Compromised,Refurbishment / Alternative Use,Yes,Medium,Mosaic / Decorative Use,44,1920,1200,118,167,0.00855295138888889,0.16639602151628946,0.5841114381406678,79.22618808934023,147.32502791028114,80.84692054034167,223,637.5534982841086,0.28260428295950474,0.377042525119253,27.958033086369635,71.7007002943266,24.821083854484556,11510.5,494.65894174575806,0.5911426921664414,0.9595681713976074,0.6347118830989799
TRAINING_00156,111.jpg,brick,Standard,Demolition_Site,Exterior_Weathered,2,1.5,2,Low,3,Medium,2.3,6.6,Good,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Landscaping / Garden Edging,66,1920,1200,97,137,0.005767795138888889,0.029573331326661147,0.6243133418616901,23.52614104091276,61.29287380540296,24.121741008487774,88,74.7535582676724,0.35698698171419974,0.0,61.93581157348183,37.20219730604259,13.966785190492226,8296.5,399.6051187515259,0.6528940280162803,0.9646532178361723,0.6335624284077892
TRAINING_00157,111.jpg,concrete,Reinforced,Demolition_Site,Exterior_Weathered,1,1.5,2,Low,3,Medium,2.0,7.0,Good,Visually Intact,Direct Reuse,No,High,Direct Construction Reuse,70,1920,1200,109,156,0.007380208333333333,0.019171959538932016,0.6891025641025641,23.612708412970225,68.99017878146319,24.23515675329477,113,69.56401124376009,0.26135027052458243,0.0,84.68513290990356,19.554281345565748,15.629278333708696,11717.5,672.0559103488922,0.3260123231663186,0.909814426585915,0.6935483870967742
TRAINING_00158,111.jpg,tile,Standard,Demolition_Site,Exterior_Weathered,3,2.8,3,Moderate,1,High,2.3,6.6,Good,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Mosaic / Decorative Use,66,1920,1200,166,190,0.01368923611111111,0.031103360811667723,0.5860653138871275,35.578139846651304,74.31712111604313,36.472894598757726,165,149.49115392015614,0.39857324032974,0.0,96.46097019657577,26.533449587824983,19.027838723890135,18484.5,568.1391702890396,0.7196280881726069,0.9546053141219304,0.5896172248803828
TRAINING_00159,111.jpg,brick,Standard,Demolition_Site,Exterior_Weathered,3,2.0,2,Low,3,Medium,2.7,5.9,Fair,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Landscaping / Garden Edging,59,1920,1200,91,145,0.005726996527777778,0.03129973474801061,0.6763546798029557,28.237159156690943,71.74914740431981,28.95490172766926,115,108.19121192144932,0.2955665024630542,0.0,56.91898446381205,32.57006441834028,13.942484507020769,8924.5,417.4629839658737,0.643513721614826,0.9310902451747523,0.6963561173533084
TRAINING_00160,111.jpg,concrete,Reinforced,Demolition_Site,Exterior_Weathered,3,2.0,3,Low,1,High,2.3,6.6,Good,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Landscaping Use,66,1920,1200,142,163,0.010046006944444444,0.03434718741899248,0.5827140758662404,22.757206502644493,54.23956623174631,23.33871854912546,133,141.19537050878122,0.416875486045105,0.0,98.10541778277025,25.482070336127194,21.146466244141084,13487.5,679.0264720916748,0.3675935735547454,0.8533421910094587,0.5946869488536155
TRAINING_00161,111.jpg,tile,Standard,Demolition_Site,Exterior_Weathered,1,1.2,3,Low,1,High,1.7,7.4,Good,Visually Intact,Direct Reuse,No,High,Direct Construction Reuse,74,1920,1200,126,123,0.0067265625,0.012388695315524584,0.5433926958317202,11.31347401663971,43.303200412956514,11.25692818387942,67,20.03436684956173,0.7116402116402116,0.0,128.5087753258485,29.319267002193833,10.087948096188928,8421.5,583.4873678684235,0.31083964224167243,0.9385901365282808,0.5433926958317202
TRAINING_00162,111.jpg,brick,Standard,Demolition_Site,Exterior_Weathered,2,1.8,3,Low,1,High,2.0,7.0,Good,Visually Intact,Direct Reuse,No,High,Direct Construction Reuse,70,1920,1200,164,173,0.012314236111111111,0.02100662625123361,0.5919921048921472,24.39589002240524,58.560799379670094,24.977738658419437,105,109.55661763948821,0.3942619483998308,0.0,71.32782320597772,35.60609051177217,16.50595941788275,16796.0,625.8965289592743,0.5387789800695898,0.9623560419412135,0.6100759144237405
TRAINING_00163,111.jpg,concrete,Reinforced,Demolition_Site,Exterior_Weathered,5,3.2,2,Moderate,1,Medium,2.7,5.9,Fair,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Landscaping Use,59,1920,1200,148,164,0.010534722222222221,0.09694297956493078,0.6404911008569545,34.67933563670911,72.76792188529993,35.345255234143366,156,390.59647697544455,0.3419578114700066,0.0,90.63064436387607,28.184410019775875,20.025112551346915,15546.0,552.5584355592728,0.6398410516473818,0.9234058982507202,0.6537426408746846
TRAINING_00164,111.jpg,brick,Standard,Demolition_Site,Exterior_Weathered,1,1.5,3,Low,2,High,2.0,7.0,Good,Visually Intact,Direct Reuse,No,High,Direct Construction Reuse,70,1920,1200,172,147,0.010973958333333334,0.019419395665242842,0.592469545957918,22.665218988597125,57.84096661920582,23.35320604349053,102,88.04521657229685,0.39704951748141115,0.0,72.59535674735011,30.265543426672995,14.054256096902629,14980.0,587.7300091981888,0.5449616548888035,0.9431764520698882,0.6000160217896339
TRAINING_00165,111.jpg,concrete,Reinforced,Demolition_Site,Exterior_Weathered,5,3.0,2,Moderate,3,Medium,3.3,5.1,Fair,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Landscaping Use,51,1920,1200,123,83,0.004430989583333334,0.11225389362327358,0.6643157997845038,33.14232272879691,76.17122147125086,34.04632129637605,146,205.6338345409236,0.293270643549809,0.0,64.61426192575179,24.624351062787735,15.629809903461894,6782.0,379.3624789714813,0.5921870423014304,0.9331957344341245,0.6697610112581474
TRAINING_00166,111.jpg,concrete,Reinforced,Demolition_Site,Exterior_Weathered,5,3.0,3,Moderate,2,High,3.3,5.1,Fair,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Landscaping Use,51,1920,1200,109,89,0.004210503472222222,0.06988970209256777,0.5635501494691268,31.38768193642096,64.58148644469642,32.16538483759985,138,273.51290853503576,0.40696835377796103,0.0,92.7225028347593,28.580249458818678,20.29964374340838,5467.0,337.0193325281143,0.604852262700968,0.9556856918101565,0.580607476635514
TRAINING_00167,111.jpg,concrete,Reinforced,Demolition_Site,Exterior_Weathered,2,1.5,2,Low,3,Medium,2.3,6.6,Good,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Landscaping Use,66,1920,1200,105,66,0.0030078125,0.022222222222222223,0.6755411255411256,17.446012846651765,52.65512265512265,18.114736704672705,75,50.2528806723179,0.35079365079365077,0.0,90.03391053391053,23.645743145743147,18.06620540386076,4681.5,294.0660147666931,0.6803074388947247,0.9636681762041993,0.6886584289496911
TRAINING_00168,114.jpg,brick,Standard,Demolition_Site,Exterior_Weathered,1,1.2,3,Low,5,High,3.0,5.5,Fair,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Landscaping / Garden Edging,55,1920,1200,64,158,0.004388888888888889,0.0,0.5710541930379747,14.436605352498653,41.97488132911393,13.963572989555768,61,11.838361058283303,0.5559731012658228,0.0,75.66386471518987,59.99673655063291,9.510668623849904,5774.5,435.60511887073517,0.3824179777078816,0.9169511710996427,0.5746914808917197
TRAINING_00169,114.jpg,concrete,Reinforced,Demolition_Site,Exterior_Weathered,5,2.8,2,Low,1,Medium,2.7,5.9,Fair,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Landscaping Use,59,1920,1200,153,133,0.00883203125,0.055629269251560275,0.6162956410634429,29.809345515353986,68.95739348370927,30.045216354807355,153,133.29703385346315,0.3011941618752764,0.0,107.70499778858913,29.047127622979016,17.10239763154956,12541.0,773.2934973239899,0.2635441105944561,0.8577388687504275,0.629189243427654
TRAINING_00170,114.jpg,tile,Standard,Demolition_Site,Exterior_Weathered,1,1.2,4,Low,1,Severe,2.0,7.0,Good,Visually Intact,Direct Reuse,No,High,Direct Construction Reuse,70,1920,1200,184,166,0.013256944444444444,0.008708748035620743,0.3091605552645364,8.051629904695263,34.60813907805134,7.693557918226637,79,35.81124637051177,0.955506809848088,0.0,133.55775275013096,41.814955474070196,9.303181131338972,9443.0,1336.4204754829407,0.06644061012084612,0.6727220916150175,0.4177394381773944
TRAINING_00171,114.jpg,brick,Standard,Demolition_Site,Exterior_Weathered,1,1.2,3,Low,2,High,2.0,7.0,Good,Visually Intact,Direct Reuse,No,High,Direct Construction Reuse,70,1920,1200,181,135,0.01060546875,0.0,0.4370984243912421,12.575930388904155,36.775445058317985,12.041692912659022,80,13.928589285438385,0.8506241047677512,0.0,90.25537139349294,60.42050337630448,13.360748867680929,10680.5,588.0559092760086,0.38811838128281473,0.8335674705377352,0.4436713330287044
TRAINING_00172,114.jpg,concrete,Reinforced,Demolition_Site,Exterior_Weathered,4,2.2,3,Low,1,High,2.7,5.9,Fair,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Landscaping Use,59,1920,1200,138,142,0.008505208333333333,0.04460093896713615,0.5696315574607063,26.495635729846104,62.47560726678914,27.05803088037199,132,174.6170185720528,0.3653806899367218,0.0,101.07246376811594,23.34818330271484,19.16076971861295,11162.5,804.7909708023071,0.21657341536094638,0.8671586715867159,0.5737894520407114
TRAINING_00173,114.jpg,tile,Standard,Demolition_Site,Exterior_Weathered,2,1.5,2,Low,1,Medium,1.7,7.4,Good,Visually Intact,Direct Reuse,No,High,Direct Construction Reuse,74,1920,1200,111,118,0.0056848958333333335,0.027561459764849597,0.699572453809742,22.17356995447907,65.90426019239578,22.404974754409043,96,86.4394020156635,0.2729424339593831,0.0,116.87601160482517,21.350969613681478,16.30957569431506,9163.0,405.01933217048645,0.7019336202267958,0.9439579684763573,0.7055517055517055
TRAINING_00174,114.jpg,brick,Standard,Demolition_Site,Exterior_Weathered,5,3.5,3,Moderate,4,High,4.0,4.0,Fair,Visually Compromised,Refurbishment / Alternative Use,Yes,Medium,Landscaping / Garden Edging,40,1920,1200,229,111,0.011032552083333333,0.08662811282898619,0.48821747511703845,46.33930521883875,81.46083638223377,47.06574613211145,217,330.0902749148474,0.4193713364019041,0.002242417089578662,96.25221291160156,30.724812148392935,17.471265952797786,12410.0,878.8082172870636,0.20192655093822007,0.7977629210593983,0.5453746429356185
TRAINING_00175,114.jpg,concrete,Reinforced,Demolition_Site,Exterior_Weathered,5,2.5,3,Low,1,High,3.0,5.5,Fair,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Landscaping Use,55,1920,1200,96,104,0.004333333333333333,0.0694110576923077,0.5445212339743589,22.65747973952347,69.9444110576923,23.228756639771955,119,212.76790002425355,0.19441105769230768,0.0,84.31720753205128,17.60927483974359,13.606686046324622,5436.5,912.1635550260544,0.08210768809206184,0.7026171243941842,0.5681960702341137
TRAINING_00176,114.jpg,tile,Standard,Demolition_Site,Exterior_Weathered,3,2.0,3,Low,2,High,2.7,5.9,Fair,Visually Intact,Refurbishment / Alternative Use,Yes,Medium,Mosaic / Decorative Use,59,1920,1200,98,126,0.005359375,0.035147392290249435,0.5763686426951733,25.656561015782426,60.56543569808876,26.420118964521052,111,163.96111756864343,0.4064625850340136,0.0,81.03506640751539,27.48914804016845,20.923022771842234,7117.0,364.3330411911011,0.6737669623547207,0.9528718703976435,0.5883763227513228
TRAINING_00177,114.jpg,brick,Standard,Demolition_Site,Exterior_Weathered,1,1.2,2,Low,2,Medium,1.7,7.4,Good,Visually Intact,Direct Reuse,No,High,Direct Construction Reuse,74,1920,1200,101,136,0.005961805555555555,0.013322655794991263,0.6744321490972627,13.605057197198315,47.263468258590564,13.114287259034526,90,45.633077812228535,0.3975684333139196,0.0,60.99585032032615,52.456610366919044,9.944122202525604,9264.0,444.81832253932953,0.5883599121099341,0.9202801370883624,0.6844983005763263
